jobName	bossName	cityName	brandName	job_url	if_contact	if_continue_contact	dialogue_content	boss_content	number
信贷专员+带薪年假半个月+双休纯行政岗	谢女士	成都	成都益鑫盛商务信...	https://www.zhipin.com/job_detail/bc3e89bbbd9c895d1HF42NS1E1VZ.html?lid=aLEmRmrqrvz.search.2071&securityId=L32OAPz9wsB5v-N1ZPKxIzx7_RS1NOy9-O9l2BA63GWSsiOP6q_qGelMcPUYL23fl-evb_MDFgnCONaxJ4thFf3tMyo6LAbRgIrCppeRySkh4SQRiH4QqQeq545rdcwa8d-dNyObVSMiGiw~	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n你好\n昨天 17:46\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n对方已同意，您的附件简历已发送给对方\n对方已查看您的附件简历\n请求交换电话已发送	你好\n	
信贷专员(双休+节假日)	周女士	成都	浩华睿网络	https://www.zhipin.com/job_detail/017ecbc1cba754b01Hx52Nq4GFJX.html?lid=aLEmRmrqrvz.search.2101&securityId=-vtzzw_niXBY4-s1pBMnmenm9ap664Qn-UtE6XkPjMT2muiNtexQxrt-Z9RjiDivGTlbf-jq_nXSBrkhXO4lSZHHn1upU8UwRfR8HDLtnyPtit8KcwQJio6X4Pns3tebtiEu8N-zoExrHZo~	2.0	0.0			
急聘贷款咨询顾问双休+1W以上	李女士	成都	四川快贷网金融服务	https://www.zhipin.com/job_detail/1199d11cc7058bd51HJ62Nq6EFtS.html?lid=aLEmRmrqrvz.search.2121&securityId=bkadY3yYSvu15-41SQLgF94dZB8z2P323GfjC_KmEIxFavJnWiY20fziQ2Tx6pdj7DojivphDTYeJfiXXcO9wyp8s_-uOPGWRDTnMopZ9E1s3FY8HIJNO-Tg5CUjY2XOibpfMr5CwPoX	1.0	0.0			
信贷风控审核经理	康女士	成都	金海豚欢欢	https://www.zhipin.com/job_detail/74d453cc4acf6f2a1HN70tq6FFtX.html?lid=aLEmRmrqrvz.search.2151&securityId=acqi2lz1MEaln-B1XaQGifQBm8o4CpUXBLHmk-U8bGASQPbgCMX3BCPg89N9Tm3YMa63ngE1KOqDg71ZuV6r1ctuDl7Qq1evkW5rEwd0M7nJwV2ZC6ubh8ZWTNrZiUIVKNpjncEYycynFGM~	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n昨天 16:21\n李女士之前做过信贷审核吗\n昨天 17:49\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n对方已同意，您的附件简历已发送给对方\n对方已查看您的附件简历\n请求交换电话已发送\n您之前做过信贷审核吗	李女士之前做过信贷审核吗\n您之前做过信贷审核吗\n	
房产抵押贷款专员	周女士	成都	长涛小贷	https://www.zhipin.com/job_detail/56a54e6ef02a78621HBz29S1ElBV.html?lid=aLEmRmrqrvz.search.2161&securityId=iDqc0c8b88M81-z1mUgUxAbK2ZK08QkHHreaCF0nXcxeIYe-tk-T4b5y-7O6Rjqai5PPxgKlLBHckvOrweV0PB8dBzuB0NKY8-eaHMwgEYChjMmPxWCd0_yjzKcqpEP4W4QCFFWVtHPx	1.0	1.0		哈喽，请问有房产垫资赎楼抵押经验吗？\n	
贷款销售——双休	刘女士	成都	一定橙云朵	https://www.zhipin.com/job_detail/da9b137a199b11691Hx-09m8FFNY.html?lid=aLEmRmrqrvz.search.2181&securityId=rHryFRjT-uSes-D1OI45OXfOs-u-b8hXqGzwDPy5iNmh-7fcV3MKuVvWIihTVbTpvOBimxptxiOCHTKpkX3Sjp0O-_bjr9yavkXXrLF2rqsJGetYoPkWEDqZ1b5emD2pR0GiejsE3JjCElI~	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n你好啊，很感谢您的认可，非常欢迎你咨询我们公司岗位，这边有什么问题，我们都可以直接沟通哦\n我想要一份您的附件简历，您是否同意\n拒绝同意\n确定向 Boss 发送简历吗？\nBoss确认后，该附件简历将直接发送至对方邮箱\n取消确定\n16:19\n17:53\n您是否接受此工作地点?\n盛隆大厦(成都武侯区盛隆大厦1301)\n暂不考虑可以接受\n这是我们的位置，距离可以接受吗\n可以看看我的简历哈，合适的话可以聊聊~\n对方已查看您的附件简历\n请求交换电话已发送\n18200354861\n刘女士的手机号\n18200354861\n复制手机号	你好啊，很感谢您的认可，非常欢迎你咨询我们公司岗位，这边有什么问题，我们都可以直接沟通哦\n我想要一份您的附件简历，您是否同意\n拒绝同意\n确定向 Boss 发送简历吗？\nBoss确认后，该附件简历将直接发送至对方邮箱\n取消确定\n\n这是我们的位置，距离可以接受吗\n	18200354861.0
银行直贷专员+高薪9K-15k+周末双休	孙俊林	成都	成都平安汇金金融	https://www.zhipin.com/job_detail/78ec40f9ef9ce0621HFz0t-8EVBW.html?lid=aLEmRmrqrvz.search.2191&securityId=8aGWmpsePosPq-P1_Z95vq-aWhXHvZWX1AGhg57kNVZoKszFUuogKxd6XGjbYiii9Lzdejjal2NGGt4VxwJ7GzdT9BS86LnoyT6OrJWS5ux9GHBTZoFQukqADGQo6rpAhQzMlhyHLxRC	1.0	1.0	你好，我司正在诚招销售专员+10K-24K+双休，不知道你是否感兴趣\n16:12\n你好~\n你好\n我们公司主要和各大银行合作，主要是针对个人的信贷，抵押和企业的银行贷款业务\n还有什么需要咨询的 我可以简单的介绍一下！\n17:56\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n请求交换电话已发送\n18:02\n19182248029\n孙俊林的手机号\n19182248029\n复制手机号\n对方已同意，您的附件简历已发送给对方\n对方已查看您的附件简历	你好，我司正在诚招销售专员+10K-24K+双休，不知道你是否感兴趣\n你好\n我们公司主要和各大银行合作，主要是针对个人的信贷，抵押和企业的银行贷款业务\n还有什么需要咨询的 我可以简单的介绍一下！\n	19182248029.0
银行信贷专员|双休	余女士	成都	成都瑞鑫顺商务信...	https://www.zhipin.com/job_detail/2e59a2e790a3d1501HFz2d2_ElZZ.html?lid=aLEmRmrqrvz.search.2201&securityId=UwdNPNJDKknPN-c1MXIMxQQ_SmU8uATHZ2k_zd2Hdmyj0v9DJaGZkiHk2QXX17YL5YlaSaYQxI7KiZS5cgWNgyvFUJ8iosO2E2ZdElohrizPOCqJX_KXce39P3zTgID-wgyGOqNJfAZW8Q~~	1.0	0.0			
金融信贷经理	李先生	成都	快易代	https://www.zhipin.com/job_detail/34bf5dfaf2e8ec7b1HF63d61GFBT.html?lid=aLEmRmrqrvz.search.2211&securityId=e35TX3QXv9Log-v1Ay59MRs9Z2GMFWHecskK04V7tHX4bBQyt0mqeRjFt7V-_qL5oasRZ0sK82XRGEjmTQLP7VpBMA8E-PgvUpPbSR-DS4a057ZxuV0aucBiEO2kI7WF-u8Sguz_-YXicA~~	1.0	0.0			
个债法律销售	何波	成都	安托律师事务所	https://www.zhipin.com/job_detail/094ab358218ff0d01HN-2t61EVRZ.html?lid=aLEmRmrqrvz.search.2221&securityId=_gSY-bcecFrgv-w1vae_xR0ySfimY3MRa1vlxDXpFjz1wYbdIKgS5XEGUVG8bXKKUeuRMJHoXJKbkXOauhj_0gvpzVAzVs1M_QH_e-oIkSpdAYrhNJWqpV10nh8fBgws0a-S08WpfbY-7w~~	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n[挥手] 你好啊，可以聊一聊~\n你好 女士我行业经验吗\n17:59\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n请求交换电话已发送\n老板您好，我很想跟您聊聊个债法律销售职位的详细情况，已将我的电话发送给您了，方便的话可以随时电话联系我，盼回复～\n13220335639\n何波的手机号\n13220335639\n复制手机号\n您已与何波交换电话\n对方已同意，您的附件简历已发送给对方\n对方已查看您的附件简历\n你好 李女士\n看了你的简历非常优秀\n5月以后的简历没有了 有个债二销从业经验吗	[挥手] 你好啊，可以聊一聊~\n你好 女士我行业经验吗\n你好 李女士\n看了你的简历非常优秀\n5月以后的简历没有了 有个债二销从业经验吗\n	13220335639.0
金融信贷专员	杜张毅	成都	成都融冠冠融信息科技	https://www.zhipin.com/job_detail/870cd3d65e42ca761Hx-29i4GFJS.html?lid=aLEmRmrqrvz.search.2231&securityId=fx4YPFqTent8g-z1R1De2OSmDz7jMwq1zGVEJj5fC8ts6SgDTgbFTZG5H38xo_LngyV0hu5oDZnKd-QadM2dwytp843wgCtzWd6SBV3ItDNhDxL3UWBmeNy3FInPjlMgWnLtjtJORUWDyg~~	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n昨天 17:33\n不好意思，不太合适哦\n昨天 18:01\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n请求交换电话已发送	不好意思，不太合适哦\n	
周末双休/信贷审核/购买社保	魏女士	成都	四川善融金服企业...	https://www.zhipin.com/job_detail/ccbd59f59c6ca3c31HR53Ny1EFtV.html?lid=aLEmRmrqrvz.search.2241&securityId=nEyTLYmLm9UI6-v1KPzTI7YNRO1l8yx2OMDZkurkq3ULVFphoB030oO4WjQuWf16IMtYrqz7dO882w0SIAXfXHYyYBrkspQl0jUoYAzf0kLp97JU6BaoqcnT2P6YcrGjfVbLoijozZQ0lA~~	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n09:21\n可以的\n11:42\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n请求交换电话已发送\n15202818628\n魏女士的手机号\n15202818628\n复制手机号\n对方已同意，您的附件简历已发送给对方\n对方已查看您的附件简历\n你好	可以的\n你好\n	15202818628.0
不用打电话的周末双休贷款销售助理	周女士	成都	荣信谊诚	https://www.zhipin.com/job_detail/855d277d5f078ba61HB_3N21FVFR.html?lid=aLEmRmrqrvz.search.2291&securityId=5qeVWT7ZLty52-A1w1o8AxBnPbSydfGc23fvYSnqJeesd8w51MZ0_pmu-PIbXe81yiqZu0UiTdkakrVrvGTG7Bx-xyh9vMpuIexs6J1OYkd-VS7pLHmOyqxYk-1AFIyCE8wq1s5X9GI0Eos~	1.0	0.0			
急聘无责4K+不加班+金融贷款专员	陈女士	成都	鑫弘盛商务	https://www.zhipin.com/job_detail/fbfc17f7351240801HF_39-1ElBQ.html?lid=aLEmRmrqrvz.search.2311&securityId=MaLRttaO92xCF-s1J51oNtx4qIQYtWoWxBcLl7zc8TEnW-FF1atLFec7AIjnObNF0EL8Ptq1gWyYyuKZpxnEua-K8CYgutVDWwf_DHcGXiyLjutFrkBe2SBZvQXDQ7MvwjOKXO7UKuk2rQ~~	1.0	0.0			
周末双休-高级信贷专员销售	屈女士	成都	企信融	https://www.zhipin.com/job_detail/85fbb1ada2972bbc1HB_09m6FVNU.html?lid=aLEmRmrqrvz.search.2371&securityId=45CepZOzYxzxm-E1ZEtCsjvqpXQ1ga2LjUwfRpxzDIkr8Awo-ZCGT4teLzp7LQsFLDRPUGKsd2Cf4g__cHTUXxZ0hWTt2yp-QG8twiqfVi5J9M8OR2iFoNminZj3z5gutY5vIInS6Syp0BQ~	1.0	0.0			
金融信贷专员	常女士	成都	易蓉网	https://www.zhipin.com/job_detail/f055a57dbf5da4db1HJ83tm8GFVT.html?lid=aLEmRmrqrvz.search.2391&securityId=Y6eY9lZVeSgIY-u17q3UGT0p4F60HYDzDqZnHL4ggwjROCCxGKIRdCRNYOs4Le4x2Bap2_84LLQy-_1xauOOCeUgKijcf7FeLSLp_uUquFwzQhOGdEb-K5l9MbCuEpHqzWzCtNWqXHF0aw~~	1.0	0.0			
互联网金融专员	丁炳良	成都	成都煊华商务信息咨询	https://www.zhipin.com/job_detail/018ce0e76b7541ff1HN93Ni5FlNX.html?lid=aLEmRmrqrvz.search.2401&securityId=iP0KqNH4SvDr6--15MxxVM-C1mM4hqp7kpQFNmTr9BFh6YQW7EASv15c1hDAi0aJhXpPPzTBZxdhyQToHjVO8cezZMPvXnKEMUoZoNDLsTh46AHepD4WY8-0gPg5zC1ZiXW8OwJ_mkzBkQ~~	1.0	0.0			
早9：30 晚6/贷款邀约岗	侯女士	成都	天府知城	https://www.zhipin.com/job_detail/8ac33ff95361ca1e1HB92t28EFBQ.html?lid=aLEmRmrqrvz.search.2421&securityId=o61iuZ4ddhgGw-E1UcqSJT_X59cs4pk0VQUHAkuPlMjP4fKuHseL7u290HK652Zc23kvOaCdzaYdkJiGRXwlpPX_kKZvc1OuiyPBmqC2sdhqstXAwJVzIooxlFzn01zLjrrBMV0AROxl2GE~	1.0	0.0			
信贷客户经理	葛先生	成都	哈银消金	https://www.zhipin.com/job_detail/51659939a8ce4c841XJ729i_FFZV.html?lid=aLEmRmrqrvz.search.2431&securityId=DkOb851mW6PJa-j1ZWkTGQHe76owBIRMDVLo2g_8uh4u1519CJT0eTT3-hOCZ34P2Zizr1I4AkW9Uj7BZaxQjOQlf0Ze07exxgqemA_3JA-IvsdwWs_QM_WSBXHs6GGIMfPrdz7AdQe2ng~~	1.0	0.0			
信审专员	周女士	成都	澳华国际	https://www.zhipin.com/job_detail/bf6db158776c5f251Hx_2dW9FldS.html?lid=aLEmRmrqrvz.search.2441&securityId=QDiJ3nhE541AH-o10ZPtApP7ZiFNjdjQVQeF-0dUf_wC1wb0_tYql7v9TTIbHcdvdIwzZMFfwXCRikat7cWMyWe61se8hXoD4MLKU8pYWADeiTFkpMLxTvV7dtcVx7VMCNEkPy4DPtCd	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n你与该职位竞争者PK情况\n共人投递，你超过竞争者\n优秀竞争者会，建议你\n查看详细分析\n11:45\nBoss还没查看你的消息？\n设置后Boss上线优先查看你的消息\n1313万求职者使用后得到反馈\n设置优先提醒Boss\n确定向 Boss 发送简历吗？\nBoss确认后，该附件简历将直接发送至对方邮箱\n取消确定\n13:53\n您好，简单介绍一下，我们公司是一家澳洲出海一站式服务公司，办公地点在一号线世纪城站附近，上班时间为早上8：30-下午17：30，周末双休。节假日按照澳洲新州公共假期。这个在您考虑范围内么？	您好，简单介绍一下，我们公司是一家澳洲出海一站式服务公司，办公地点在一号线世纪城站附近，上班时间为早上8：30-下午17：30，周末双休。节假日按照澳洲新州公共假期。这个在您考虑范围内么？\n	
周末双休+贷款审核专员+月入过万+不加班	郭女士	成都	四川跃玖信息	https://www.zhipin.com/job_detail/6129c536fe48035d1Xx62tm0FlFS.html?lid=aLEmRmrqrvz.search.2501&securityId=4TVU0QN7qmVGV-y1ZNEU7vhmY5Ak-AN4gkOmebw7dJf4zBup0q6qwxs3Nhot81PPX0pWvyzAhRkcgFi9OKC846HDDiWGXsjlThMJauJqqE2CVrDsRtgp3Wm1s6MnNh9ioxpk5KPs4QKEgQ~~	1.0	1.0		你好工作距离合适吗？您住哪个位置嘛\n你好，近四年是做金融贷款行业哇\n	17341310063.0
周末双休+贷款邀约专员+提成	陶女士	成都	星联互动	https://www.zhipin.com/job_detail/519c75d00998f6fa1HN63ti4FldV.html?lid=aLEmRmrqrvz.search.2511&securityId=EAfwBYJZ8UYPs-c1g37eYf1Ypz9syqDuenZIqlutjVkzs048nC9i-SWZWmf_5Bv77fdoD4HAPaesFAlso-lApmZumBwvxk9X9gaGcgysz5ddICl-PM3RZlk_RDYqvujK9UfLg2PwiwljbQ~~	1.0	1.0	Hello，您好啊，看到您的简历非常合适的～ 咱们公司规模100人➕、（周末固定双休➕无责底薪➕社保➕高额提成多奖金），前期综合薪资6-8k，团队平均薪资1w➕！有兴趣一下吗？\n11:01\n你好~\n我想要一份您的附件简历，您是否同意\n拒绝同意\n确定向 Boss 发送简历吗？\nBoss确认后，该附件简历将直接发送至对方邮箱\n取消确定\n可以看看我的简历哈，合适的话可以聊聊~\n对方已查看您的附件简历\n您是否接受此工作地点?\n东方希望天祥广场A座(成都武侯区东方希望天祥广场A座2206)\n暂不考虑可以接受\n请求交换电话已发送\n18200594689\n陶女士的手机号\n18200594689\n复制手机号\nj加不起	Hello，您好啊，看到您的简历非常合适的～ 咱们公司规模100人➕、（周末固定双休➕无责底薪➕社保➕高额提成多奖金），前期综合薪资6-8k，团队平均薪资1w➕！有兴趣一下吗？\n我想要一份您的附件简历，您是否同意\n拒绝同意\n确定向 Boss 发送简历吗？\nBoss确认后，该附件简历将直接发送至对方邮箱\n取消确定\nj加不起\n	18200594689.0
信贷经理	王女士	成都	企急急	https://www.zhipin.com/job_detail/92fec0ec106869cc1Xx92t29GVZR.html?lid=aLEmRmrqrvz.search.2541&securityId=IM8j5ozAYQ5BM-Z1RLwmsqUvf_M7ml7HduvCkLfgg-joXfE9YLyHyh8QFWFsZeaPTbjf3jmALnKlkPVQ9wRsHUx35BEOMoOmubEyhQbRvyn_qJotvggTvj6xPcjudehIhdlpjblXCSdLGts~	1.0	1.0	你好，看过你的简历，觉得蛮合适的，期待和你聊一下\n11:01\n你好~\n11:14\n我们公司是助贷模式，主要做企业信用贷款。有线上的100多个标准产品；有公司自己的产品-类似于传统小贷机构。\n公司的产品有三类：1个月内随借随还，3个月到期还本，1年分期还款。\n有兴趣可以约时间来公司详细了解\n11:51\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n请求交换电话已发送\n12:56\n对方已同意，您的附件简历已发送给对方\n对方已查看您的附件简历\n13880800573\n王女士的手机号\n13880800573\n复制手机号\n有兴趣可以约时间来公司详细了解	你好，看过你的简历，觉得蛮合适的，期待和你聊一下\n我们公司是助贷模式，主要做企业信用贷款。有线上的100多个标准产品；有公司自己的产品-类似于传统小贷机构。\n公司的产品有三类：1个月内随借随还，3个月到期还本，1年分期还款。\n有兴趣可以约时间来公司详细了解\n有兴趣可以约时间来公司详细了解\n	13880800573.0
无责底薪6000+贷款邀约+无考核	郭先生	成都	鑫达瑞瑞达	https://www.zhipin.com/job_detail/da9abf25532435371HN53tq7FFFQ.html?lid=aLEmRmrqrvz.search.2681&securityId=3nDnfJXv89_i_-91SNU0OBReZhm9kMbkgkW8TnK9cU5Nd6EVdrqEaz4HTUuaUTQYWmySRkUoVLFRmFCnLRMNd06J_Oa7vs6mMVcspH1z_uUMJB4zc2kROXe0rUzdXqXacHp0eRaPDoO5rg~~	1.0	0.0			
金融信贷专员	冯女士	成都	成都锦烽宇商务信...	https://www.zhipin.com/job_detail/b79788f77e0038f11Hx73dm5EFpZ.html?lid=aLEmRmrqrvz.search.2711&securityId=lZAU2njxOLG3i-C1YumnKa2yO9G1dTI_tW19sLfv-3EyphTJeklIffX8Q6ZiPZ6Jrq0uqWMfE3a9zWvgYFhv7caREwBVO2mc7Unxn6r3kmhYo9ygWo4Iw_YH9bu5xiDdmyclr2qBc743AVg~	1.0	1.0	你与该职位竞争者PK情况\n共人投递，你超过竞争者\n优秀竞争者会，建议你\n查看详细分析\n您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n11:09\n想了解哪方面呢\n11:54\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n请求交换电话已发送\n13:49\n15182168329\n冯女士的手机号\n15182168329\n复制手机号\n对方已同意，您的附件简历已发送给对方\n需要少量的打10-20个电话能接受吗 公司提供意向客户名单，只做邀约不面谈	想了解哪方面呢\n需要少量的打10-20个电话能接受吗 公司提供意向客户名单，只做邀约不面谈\n	15182168329.0
贷款邀约专员6000+双休+上门高提	陈丹丹	成都	瑞泽鑫诚	https://www.zhipin.com/job_detail/8339ba5f12a096851HN829y8GVZZ.html?lid=aLEmRmrqrvz.search.2751&securityId=t7SFxd6qtlCx2-91KZxw_QK8e9jzQt6edFc9u016yspXWSe5zSNMmDcpqHNYZHU29bIBpBLwQ5-e9kycsl1Pf8gJfjc1qM42_jVt_08rYwUZwfk8eGOTcZEeU-ynGE23K4dcj4T0yrK3RA~~	1.0	1.0	你与该职位竞争者PK情况\n共人投递，你超过竞争者\n优秀竞争者会，建议你\n查看详细分析\n您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n你好，我们公司现招电话邀约专员和客户经理：无责底薪4000➕邀约提成➕提成20%-46%➕奖金➕周末双休。 入职师傅一对一带。新人平均收入7、8没问题 不要求电话量，资源公司免费提供，早9晚6，周末固定双休，公司氛围好，公司团建聚餐、部门聚餐。\n请问还想了解哪方面的呢？\n11:57\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n对方已同意，您的附件简历已发送给对方\n对方已查看您的附件简历\n请求交换电话已发送\n想了解的可以在boss上面问我们哈	你好，我们公司现招电话邀约专员和客户经理：无责底薪4000➕邀约提成➕提成20%-46%➕奖金➕周末双休。 入职师傅一对一带。新人平均收入7、8没问题 不要求电话量，资源公司免费提供，早9晚6，周末固定双休，公司氛围好，公司团建聚餐、部门聚餐。\n请问还想了解哪方面的呢？\n想了解的可以在boss上面问我们哈\n	
